job_title,company,location,location,country,job_category,avg_salary_usd,seniority,skill_python,skill_r,skill_sql,skill_excel,skill_tableau,skill_power_bi,skill_sas,skill_spark,skill_aws,skill_azure,skill_machine_learning,skill_deep_learning,skill_statistics,skill_hadoop,skill_java,skill_scala,skill_git,skill_docker,skill_pandas,skill_numpy,skill_scikit,skill_tensorflow,skill_pytorch,skill_nlp,skill_data_visualization,skill_etl
Big Data Analyst,"Redolent, Inc","San Mateo, CA",CA,USA,Data Analyst,92.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Business Data Analyst,VLink Inc.,"San Francisco, CA",CA,USA,Data Analyst,92.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Lorven Technologies Inc,"San Francisco, CA",CA,USA,Data Analyst,92.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,"Staffigo Technical Services, LLC","San Francisco, CA",CA,USA,Data Analyst,92.5,Mid-Level,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Senior Lead Data Analytics Analyst,Bank of the West,"San Francisco, CA",CA,USA,Data Analyst,92.5,Senior,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst w/ Tealium - Remote Work,Two95 International Inc.,"San Mateo, CA",CA,USA,Data Analyst,92.5,Mid-Level,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,Enclipse,"Oakland, CA",CA,USA,Data Analyst,92.5,Mid-Level,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business Data Analyst Excel, Tableau - 100% Remote - Phoenix, Minneapolis, or Des Moines","PRIMUS Global Services, Inc","San Francisco, CA",CA,USA,Data Analyst,92.5,Mid-Level,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Business Data Analyst - Senior/Director : 20,Akraya Inc.,"San Francisco, CA",CA,USA,Data Analyst,92.5,Senior,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Senior Data Analyst,Vida,"San Francisco, CA",CA,USA,Data Analyst,92.5,Senior,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Senior Data Analyst - User Growth,Redfin,"San Francisco, CA",CA,USA,Data Analyst,92.5,Senior,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Flexport,"San Francisco, CA",CA,USA,Data Analyst,92.5,Senior,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senior Compliance Data Analyst, Cash App",Square,"San Francisco, CA",CA,USA,Data Analyst,92.5,Senior,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
Data Analyst,Kforce,"San Ramon, CA",CA,USA,Data Analyst,92.5,Mid-Level,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Procurement Data Analyst,Bio-Rad,"Hercules, CA",CA,USA,Data Analyst,92.5,Mid-Level,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Master Data Management (MDM) - Business Systems Analyst,Saama,"South San Francisco, CA",CA,USA,Other IT Role,92.5,Mid-Level,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
Sr. Data Analyst - Risk Analysis,OKCoin,"San Francisco, CA",CA,USA,Data Analyst,92.5,Senior,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Lead Data Analyst (Product),Kinship,"San Francisco, CA",CA,USA,Data Analyst,92.5,Senior,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lead Data Analyst,Diverse Lynx,"San Francisco, CA",CA,USA,Data Analyst,92.5,Senior,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
Salesforce Administrator and Data Analyst,SF IHSS Public Authority,"San Francisco, CA",CA,USA,Data Analyst,92.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Alerts Business/Data Analyst,Apex Systems,"San Francisco, CA",CA,USA,Data Analyst,92.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Senior Business Data Analyst,Hazelcast,"San Mateo, CA",CA,USA,Data Analyst,92.5,Senior,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
BI Developer - Data Analyst,"LeadStack, Inc.","Foster City, CA",CA,USA,Data Analyst,92.5,Mid-Level,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Biological Data Analyst - Remote,Parker Institute for Cancer Immunotherapy,"San Francisco, CA",CA,USA,Data Analyst,92.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Systems Analyst (7199U,University of California Berkeley,"Berkeley, CA",CA,USA,Other IT Role,92.5,Mid-Level,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Business and Data Analyst,addastaff,"San Francisco, CA",CA,USA,Data Analyst,66.0,Senior,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Business Data Analyst - Senior/Director,HireTalent,"San Francisco, CA",CA,USA,Data Analyst,66.0,Senior,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"Lead Data Analyst, BI/Visualizations",Chime,"San Francisco, CA",CA,USA,Data Analyst,66.0,Senior,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lead Data Analyst, BI/Visualizations",Chime Bank,"San Francisco, CA",CA,USA,Data Analyst,66.0,Senior,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epic Clarity Data Analyst,APN Software Services Inc.,"Oakland, CA",CA,USA,Data Analyst,66.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,The Pill Club,"San Mateo, CA",CA,USA,Data Analyst,66.0,Senior,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Senior Health Data Analyst,One Medical,"San Francisco, CA",CA,USA,Data Analyst,66.0,Senior,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Business Data Analyst - Senior/Director,"TalentBurst, Inc.","San Francisco, CA",CA,USA,Data Analyst,66.0,Senior,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Sales Finance Data Analyst,Qualys,"Foster City, CA",CA,USA,Data Analyst,66.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senior Business Technology Analyst - MDM / Data Management (San Francisco area, CA)",ZS Associates,"San Francisco, CA",CA,USA,Other IT Role,66.0,Senior,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Data Integrity Analyst,"I.T. Solutions, Inc.","Foster City, CA",CA,USA,Other IT Role,66.0,Mid-Level,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business data analyst - SFO , CA",Diverse Lynx,"San Francisco, CA",CA,USA,Data Analyst,66.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Data Analyst WITH Data Standards and Migration,Diverse Lynx,"San Francisco, CA",CA,USA,Data Analyst,66.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,QuinStreet,"San Mateo, CA",CA,USA,Data Analyst,66.0,Senior,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
BI Data Analyst / Business Analyst,Alliance IT,"San Ramon, CA",CA,USA,Data Analyst,66.0,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Product Data Analyst,LiveCareer,"San Francisco, CA",CA,USA,Data Analyst,66.0,Senior,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"Senior Business Data Analyst, Growth Strategy",Square Trade,"San Francisco, CA",CA,USA,Data Analyst,66.0,Senior,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Product Data Analyst,BOLD,"San Francisco, CA",CA,USA,Data Analyst,66.0,Senior,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Data Analyst Junior,"Staffigo Technical Services, LLC","San Francisco, CA",CA,USA,Data Analyst,66.0,Junior,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"Job Opportunity with Cognizant for Data Analyst at SFO ,CA (NO OPT & NO CPT)","Next Level Business Services, Inc.","San Francisco, CA",CA,USA,Data Analyst,66.0,Mid-Level,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Senior Data Analyst,The Armada Group,"San Francisco, CA",CA,USA,Data Analyst,66.0,Senior,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr Data Analyst,GoAhead Solutions,"San Francisco, CA",CA,USA,Data Analyst,66.0,Mid-Level,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Business and Data Analyst,addastaff,"San Francisco, CA",CA,USA,Data Analyst,66.0,Senior,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst - Int,Abacus Service Corporation,"Oakland, CA",CA,USA,Data Analyst,60.5,Mid-Level,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Senior Financial Systems Analyst / Business Intelligence Data Modeler,Franklin Templeton Investments,"San Mateo, CA",CA,USA,Data Analyst,60.5,Senior,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enrollment & Student Services Data & Systems Operations Analyst,Sutter Health System,"Oakland, CA",CA,USA,Other IT Role,60.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lead Data Analyst, Product",Chime,"San Francisco, CA",CA,USA,Data Analyst,60.5,Senior,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Biological Data Analyst,Parker Institute for Cancer Immunotherapy,"San Francisco, CA",CA,USA,Data Analyst,60.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BI Data Analyst - Tibco & Spotfire,Incedo Inc,"South San Francisco, CA",CA,USA,Data Analyst,60.5,Mid-Level,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst - Life Sciences,"I.T. Solutions, Inc.","Foster City, CA",CA,USA,Data Analyst,60.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sr. Data Analyst( Healthcare),Ascent,"Alameda, CA",CA,USA,Data Analyst,60.5,Senior,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst - Health Care Innovation,"Impaq International, Llc","Oakland, CA",CA,USA,Data Analyst,60.5,Senior,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical Business Analyst with SQL Data Specialist,"Central Business Solutions, Inc","Walnut Creek, CA",CA,USA,Business Analyst,60.5,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Engineer (Capital Markets Business Analyst 2),Wells Fargo,"San Francisco, CA",CA,USA,Data Engineer,60.5,Senior,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Data and Policy Analyst - Writer/Coordinator,Acumen,"Burlingame, CA",CA,USA,Other IT Role,60.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Master Data Management (MDM) - Business Systems Analyst,Saama Technologies Inc,"South San Francisco, CA",CA,USA,Other IT Role,60.5,Mid-Level,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
"Sr. BI Data Analyst (with Spotfire Exp & Bio/Pharma/Clinical Industry)-South San Francisco, California (W2)",Epikso,"South San Francisco, CA",CA,USA,Data Analyst,60.5,Senior,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Senior Business Technology Analyst - MDM / Data Management,"ZS Associates, Inc.","San Francisco, CA",CA,USA,Other IT Role,60.5,Senior,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Senior SAS Data Analyst,The Ascent Services Group,"San Ramon, CA",CA,USA,Data Analyst,60.5,Senior,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Lead Data Analyst,The Accuro Group,"San Francisco, CA",CA,USA,Data Analyst,60.5,Senior,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
Cybersecurity Analyst (Payment Card Industry Data Security Standards (PCI-DSS)),City and County of San Francisco,"San Francisco, CA",CA,USA,Other IT Role,60.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst with Data Loss Prevention (DLP) Concepts,Epikso Inc,"Foster City, CA",CA,USA,Business Analyst,60.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sr. Analyst, Financial Data and Reporting",Central Garden & Pet Company,"Walnut Creek, CA",CA,USA,Other IT Role,60.5,Senior,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lead Data Analyst, Product",Chime Bank,"San Francisco, CA",CA,USA,Data Analyst,60.5,Senior,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst II (Scientific Business Analyst PreClinical Data),Ascent,"South San Francisco, CA",CA,USA,Business Analyst,60.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sr. Process Analyst - Data Privacy Project,The Ascent Services Group,"San Rafael, CA",CA,USA,Other IT Role,60.5,Senior,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Senior Financial Systems Analyst / Business Intelligence Data Modeler,Franklin Resources,"San Mateo, CA",CA,USA,Data Analyst,60.5,Senior,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Data Analysts (Banking Domain),Concept Software & Services Inc,"San Francisco, CA",CA,USA,Data Analyst,60.5,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Allied Solutions,"Carmel, IN",IN,USA,Data Analyst,47.5,Mid-Level,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Healthcare Data Analyst,Navient,"Indianapolis, IN",IN,USA,Data Analyst,47.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Briljent,"Indianapolis, IN",IN,USA,Data Analyst,47.5,Mid-Level,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Analyst, Predictive Analytics",Upper Hand,"Indianapolis, IN",IN,USA,Data Analyst,47.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Healthcare Data Analyst,Vespa Group LLC,"Indianapolis, IN",IN,USA,Data Analyst,47.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Lilt,"Indianapolis, IN",IN,USA,Data Analyst,47.5,Mid-Level,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Data Analyst,BCforward,"Indianapolis, IN",IN,USA,Data Analyst,47.5,Mid-Level,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Junior Data Analyst,"Staffigo Technical Services, LLC","Indianapolis, IN",IN,USA,Data Analyst,47.5,Junior,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
COVID-19 Data Analyst,"Alpha Rae Personnel, Inc.","Indianapolis, IN",IN,USA,Data Analyst,47.5,Mid-Level,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Business Data Analyst,The Fountain Group,"Indianapolis, IN",IN,USA,Data Analyst,47.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Junior Data Analyst Python,Gallega Software Solutions Inc,"Indianapolis, IN",IN,USA,Data Analyst,47.5,Junior,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
IT Data Analyst (Power BI),Swoon,"Indianapolis, IN",IN,USA,Data Analyst,47.5,Mid-Level,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Staffigo Technical Services, LLC","Indianapolis, IN",IN,USA,Data Analyst,47.5,Mid-Level,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Local Data Analyst - Clinical,Keywords Studios,"Indianapolis, IN",IN,USA,Data Analyst,47.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Quality Data Analyst,Kuehne + Nagel,"Whitestown, IN",IN,USA,Data Analyst,47.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,CYNET SYSTEMS,"Indianapolis, IN",IN,USA,Data Analyst,47.5,Senior,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ending The HIV Epidemic Data Analyst,Health & Hospital Corporation,"Indianapolis, IN",IN,USA,Data Analyst,47.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Heartland Payment Systems,"Jeffersonville, IN",IN,USA,Data Analyst,47.5,Senior,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Data Analyst Junior,"Staffigo Technical Services, LLC","Indianapolis, IN",IN,USA,Data Analyst,47.5,Junior,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Sr. Healthcare Data Analyst,Franciscan Health,"Beech Grove, IN",IN,USA,Data Analyst,47.5,Senior,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr Data Analyst II,Vespa Group LLC,"Indianapolis, IN",IN,USA,Data Analyst,47.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Operations/Quality Data Analyst,Little Raymond's Print Shop,"Lawrence, IN",IN,USA,Data Analyst,47.5,Mid-Level,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. IT Data Analyst,CNO Financial Group,"Carmel, IN",IN,USA,Data Analyst,47.5,Senior,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical Data Analyst,Lionbridge,"Redmond, WA",WA,USA,Data Analyst,51.0,Mid-Level,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Senior Product Data Analyst,Remitly,"Seattle, WA",WA,USA,Data Analyst,51.0,Senior,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Business Data Analyst,Homesite Group,"Seattle, WA",WA,USA,Data Analyst,51.0,Mid-Level,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,Microsoft Corporation,"Redmond, WA",WA,USA,Data Analyst,51.0,Mid-Level,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,Akraya Inc.,"Seattle, WA",WA,USA,Data Analyst,51.0,Mid-Level,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IT Data Analyst,Washington Federal,"Seattle, WA",WA,USA,Data Analyst,51.0,Mid-Level,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Data Analyst I,SureCritic,"Seattle, WA",WA,USA,Data Analyst,51.0,Mid-Level,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Data Analyst - Marketing,Costco Wholesale Corporation,"Issaquah, WA",WA,USA,Data Analyst,51.0,Mid-Level,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Business/Data Analyst,TechDigital Corporation,"Seattle, WA",WA,USA,Data Analyst,51.0,Mid-Level,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Demand Response (DR) and Customer Success (CSM) BI and Data Analyst,Microsoft Corporation,"Redmond, WA",WA,USA,Data Analyst,51.0,Mid-Level,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Data Analyst,Rainier Valley Leadership Academy,"Seattle, WA",WA,USA,Data Analyst,51.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Development Analyst~,Costco Wholesale Corporation,"Issaquah, WA",WA,USA,Other IT Role,51.0,Mid-Level,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"LendingTree, LLC.","Seattle, WA",WA,USA,Data Analyst,51.0,Mid-Level,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
Data Analyst II,Blue Origin,"Kent, WA",WA,USA,Data Analyst,51.0,Mid-Level,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Junior Data Analyst,"Staffigo Technical Services, LLC","Seattle, WA",WA,USA,Data Analyst,51.0,Junior,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Junior Data Analyst,"Resource Logistics, Inc.","Redmond, WA",WA,USA,Data Analyst,51.0,Junior,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Staffigo Technical Services, LLC","Seattle, WA",WA,USA,Data Analyst,51.0,Mid-Level,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"Data Analyst II, QA","iSpot.tv, Inc.","Bellevue, WA",WA,USA,Data Analyst,51.0,Mid-Level,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst - Revenue Assurance,Subex,"Bellevue, WA",WA,USA,Data Analyst,51.0,Mid-Level,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Data Standards Analyst,Fred Hutch,"Seattle, WA",WA,USA,Other IT Role,51.0,Mid-Level,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
DATA ANALYST,Synaptein Solutions Inc.,"Seattle, WA",WA,USA,Data Analyst,51.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,Wipro Ltd.,"Redmond, WA",WA,USA,Data Analyst,51.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Business Data Analyst,Intelliswift Software Inc,"Seattle, WA",WA,USA,Data Analyst,51.0,Mid-Level,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,Kelly IT,"Renton, WA",WA,USA,Data Analyst,51.0,Mid-Level,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Technician/Analyst/Specialist,"Leo Tech, LLC","Seattle, WA",WA,USA,Other IT Role,51.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,"LendingTree, LLC.","Seattle, WA",WA,USA,Data Analyst,51.0,Senior,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
Security Data Analyst -CTJ,Microsoft Corporation,"Redmond, WA",WA,USA,Data Analyst,78.0,Mid-Level,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Engines Configuration and Data Management Analyst,Protingent,"Kent, WA",WA,USA,Other IT Role,78.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Standards Analyst in Seattle, Washington | Careers at Fred Hutchinson Cancer Research Center",Fred Hutch,"Seattle, WA",WA,USA,Other IT Role,78.0,Mid-Level,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,eTeam Inc.,"Kirkland, WA",WA,USA,Data Analyst,78.0,Mid-Level,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
